payload_detail	payload	response	response_detail	statelist	unique_response
b'101200044d5154540400376e0006446b335268303d11000d4452756b6d684d39674142335110'	b'\x10\x12\x00\x04MQTT\x04\x007n\x00\x06Dk3Rh0=\x11\x00\rDRukmhM9gAB3Q\x10'	b' \x02\x00\x00'	b'20020000'	[]	11
b'101200064d51497364700300257c00044e6e5a6f3d0c00017a06eb4d6d4354714a53c332b4'	b'\x10\x12\x00\x06MQIsdp\x03\x00%|\x00\x04NnZo=\x0c\x00\x01z\x06\xebMmCTqJS\xc32\xb4'	b' \x02\x00\x00P\x02\x06\xeb'	b'20020000500206eb'	[]	12
b'100d00044d515454040049f600014b000027463d08000151a8ce346c6fa7fdc3110000142570'	"b""\x10\r\x00\x04MQTT\x04\x00I\xf6\x00\x01K\x00\x00'F=\x08\x00\x01Q\xa8\xce4lo\xa7\xfd\xc3\x11\x00\x00\x14%p"""	b' \x02\x00\x00'	b'20020000'	[]	12
b'101200044d5154540482cb9300000003353931390b0004764332546574486331ecd30710'	b'\x10\x12\x00\x04MQTT\x04\x82\xcb\x93\x00\x00\x00\x035919\x0b\x00\x04vC2TetHc1\xec\xd3\x07\x10'	b''	b''	[]	12
b'101200044d5154540440959900016200034d3446300c0000317249667851514e336b26226330'	"b'\x10\x12\x00\x04MQTT\x04@\x95\x99\x00\x01b\x00\x03M4F0\x0c\x00\x001rIfxQQN3k&""c0'"	b' \x02\x00\x00'	b'20020000'	[]	12
b'101100064d51497364700300a5fb000354584d3d0d00016d088244766f7544415079367ad0'	b'\x10\x11\x00\x06MQIsdp\x03\x00\xa5\xfb\x00\x03TXM=\r\x00\x01m\x08\x82DvouDAPy6z\xd0'	b' \x02\x00\x00'	b'20020000'	[]	12
b'100f00064d51497364700302f9fa0001549c35120001709893497746776857363160d06ca0'	b'\x10\x0f\x00\x06MQIsdp\x03\x02\xf9\xfa\x00\x01T\x9c5\x12\x00\x01p\x98\x93IwFwhW61`\xd0l\xa0'	b' \x02\x00\x00'	b'20020000'	[]	12
b'101100064d5149736470030224f100035550793d0d00024d6225237453675358447a758690'	b'\x10\x11\x00\x06MQIsdp\x03\x02$\xf1\x00\x03UPy=\r\x00\x02Mb%#tSgSXDzu\x86\x90'	b' \x02\x00\x00'	b'20020000'	[]	12
b'101200064d514973647003004a11000468775a753a12000b7562664d4f4c6c4b6a344d498720'	b'\x10\x12\x00\x06MQIsdp\x03\x00J\x11\x00\x04hwZu:\x12\x00\x0bubfMOLlKj4MI\x87 '	b' \x02\x00\x00'	b'20020000'	[]	12
b'100f00044d5154540402f9da0003693535c13d080003574e31f09130cb23b530070000'	b'\x10\x0f\x00\x04MQTT\x04\x02\xf9\xda\x00\x03i55\xc1=\x08\x00\x03WN1\xf0\x910\xcb#\xb50\x07\x00\x00'	b' \x02\x00\x00'	b'20020000'	[]	12
b'101200064d51497364700300500200044c437a723512000a5032637767366342764a51f36edb'	b'\x10\x12\x00\x06MQIsdp\x03\x00P\x02\x00\x04LCzr5\x12\x00\nP2cwg6cBvJQ\xf3n\xdb'	b' \x02\x00\x00'	b'20020000'	[]	12
b'100d00044d51545404007e99000133d7ad40340a000570364d614c256f64c675f13d10'	b'\x10\r\x00\x04MQTT\x04\x00~\x99\x00\x013\xd7\xad@4\n\x00\x05p6MaL%od\xc6u\xf1=\x10'	b' \x02\x00\x00'	b'20020000'	[]	12
b'100e00044d5154540402a3030002694bf48d3b0b000544377169412e364f66fcf3d10000'	b'\x10\x0e\x00\x04MQTT\x04\x02\xa3\x03\x00\x02iK\xf4\x8d;\x0b\x00\x05D7qiA.6Of\xfc\xf3\xd1\x00\x00'	b' \x02\x00\x00'	b'20020000'	[]	12
b'100c00044d51545404028e220000c2f336e6310d0006473534763663684d4d67757330'	"b'\x10\x0c\x00\x04MQTT\x04\x02\x8e""\x00\x00\xc2\xf36\xe61\r\x00\x06G54v6chMMgus0'"	b' \x02\x00\x00'	b'20020000'	[]	12
b'100f00044d5154540442e237000000016c073a12000a6246436a546247685368d55353ba'	b'\x10\x0f\x00\x04MQTT\x04B\xe27\x00\x00\x00\x01l\x07:\x12\x00\nbFCjTbGhSh\xd5SS\xba'	b' \x02\x00\x00'	b'20020000'	[]	12
b'100c00044d5154540400c7f7000054e645003d09000261331668544649773733c120002480'	b'\x10\x0c\x00\x04MQTT\x04\x00\xc7\xf7\x00\x00T\xe6E\x00=\t\x00\x02a3\x16hTFIw73\xc1 \x00$\x80'	b' \x02\x00\x02'	b'20020002'	[]	12
b'101100044d5154540402fd3300053747534877350c00014154825636596858304a518effdf21'	b'\x10\x11\x00\x04MQTT\x04\x02\xfd3\x00\x057GSHw5\x0c\x00\x01AT\x82V6YhX0JQ\x8e\xff\xdf!'	b' \x02\x00\x00P\x02T\x82'	b'2002000050025482'	[]	13
b'100f00064d51497364700302c77c000162c0003d0d000549347762792fd257667541513640'	b'\x10\x0f\x00\x06MQIsdp\x03\x02\xc7|\x00\x01b\xc0\x00=\r\x00\x05I4wby/\xd2WfuAQ6@'	b' \x02\x00\x00\xd0\x00'	b'20020000d000'	[]	14
b'201000064d51497364700302408e0002526aa2340900016df1716c476348132113d03000'	b' \x10\x00\x06MQIsdp\x03\x02@\x8e\x00\x02Rj\xa24\t\x00\x01m\xf1qlGcH\x13!\x13\xd00\x00'	b''	b''	[]	14
b'101200044d51545404429a59000359445a00003d0c00066f546a38351474015951c6818a30'	b'\x10\x12\x00\x04MQTT\x04B\x9aY\x00\x03YDZ\x00\x00=\x0c\x00\x06oTj85\x14t\x01YQ\xc6\x81\x8a0'	b''	b''	[]	14
b'100d00044d515454040063e3000133d5903a070001656b0a62415019f3f0e07000'	b'\x10\r\x00\x04MQTT\x04\x00c\xe3\x00\x013\xd5\x90:\x07\x00\x01ek\nbAP\x19\xf3\xf0\xe0p\x00'	b' \x02\x01\x00'	b'20020100'	[]	14
b'100e00064d51497364700302f79c0000d93339310c00005a6775666d765941356e045f20'	b'\x10\x0e\x00\x06MQIsdp\x03\x02\xf7\x9c\x00\x00\xd9391\x0c\x00\x00ZgufmvYA5n\x04_ '	b' \x02\x00\x02'	b'20020002'	[]	14
b'100d00044d5154540400e27a000177b419011231120002477039495a585a337a4a487967b8'	b'\x10\r\x00\x04MQTT\x04\x00\xe2z\x00\x01w\xb4\x19\x01\x121\x12\x00\x02Gp9IZXZ3zJHyg\xb8'	b' \x02\x01\x00'	b'20020100'	[]	14
b'100e00044d51545404021d1700024c6f47340e0002457a23ce4b6370346d47796ed0'	b'\x10\x0e\x00\x04MQTT\x04\x02\x1d\x17\x00\x02LoG4\x0e\x00\x02Ez#\xceKcp4mGyn\xd0'	b' \x02\x00\x00'	b'20020000'	[]	14
b'101100064d51497364700302c5f40003745738340f000349624d136250554c7150313462e9'	b'\x10\x11\x00\x06MQIsdp\x03\x02\xc5\xf4\x00\x03tW84\x0f\x00\x03IbM\x13bPULqP14b\xe9'	b' \x02\x00\x00'	b'20020000'	[]	14
b'101100064d514973647003025aa400036b68383d0a00046765533678fe303744c1604f'	b'\x10\x11\x00\x06MQIsdp\x03\x02Z\xa4\x00\x03kh8=\n\x00\x04geS6x\xfe07D\xc1`O'	b' \x02\x00\x00P\x02x\xfe'	b'20020000500278fe'	[]	15
b'101100044d515454040207500005774b736b383b0a000093c03030416746534333ffd0'	b'\x10\x11\x00\x04MQTT\x04\x02\x07P\x00\x05wKsk8;\n\x00\x00\x93\xc000AgFSC3\xff\xd0'	b' \x02\x00\x00'	b'20020000'	[]	15
b'101000064d51497364700302887100027958e03c120004755748473c4162714858363959dc'	b'\x10\x10\x00\x06MQIsdp\x03\x02\x88q\x00\x02yX\xe0<\x12\x00\x04uWHG<AbqHX69Y\xdc'	b' \x02\x00\x00'	b'20020000'	[]	15
b'100e00044d515454040052b200023762d5313d1100043270364bd9344b78364d6b68311b'	b'\x10\x0e\x00\x04MQTT\x04\x00R\xb2\x00\x027b\xd51=\x11\x00\x042p6K\xd94Kx6Mkh1\x1b'	b' \x02\x01\x00'	b'20020100'	[]	15
b'101200064d514973647003004e4300044a793372390e0000397069343542745379567750454e00'	b'\x10\x12\x00\x06MQIsdp\x03\x00NC\x00\x04Jy3r9\x0e\x00\x009pi45BtSyVwPEN\x00'	b' \x02\x00\x00'	b'20020000'	[]	15
b'100f00064d5149736470030066a900013734a0381100093864417450666237516d68386c77'	b'\x10\x0f\x00\x06MQIsdp\x03\x00f\xa9\x00\x0174\xa08\x11\x00\t8dAtPfb7Qmh8lw'	b' \x02\x01\x00'	b'20020100'	[]	15
b'101200044d51545404004fef0006527766616473340d0000578d705a78346647334b4f932a49'	b'\x10\x12\x00\x04MQTT\x04\x00O\xef\x00\x06Rwfads4\r\x00\x00W\x8dpZx4fG3KO\x93*I'	b' \x02\x00\x00'	b'20020000'	[]	15
b'101200064d51497364700380d2f50002783500003c12000861564a414e6369308c0654344944'	b'\x10\x12\x00\x06MQIsdp\x03\x80\xd2\xf5\x00\x02x5\x00\x00<\x12\x00\x08aVJANci0\x8c\x06T4ID'	b' \x02\x00\x00'	b'20020000'	[]	15
b'100c00044d515454040256a30000e0000c003d0a0003354131cb53754158b2c321100017'	b'\x10\x0c\x00\x04MQTT\x04\x02V\xa3\x00\x00\xe0\x00\x0c\x00=\n\x00\x035A1\xcbSuAX\xb2\xc3!\x10\x00\x17'	b' \x02\x00\x00'	b'20020000'	[]	15
b'101000044d51545404402382000137000176e63d1200054746433672252e7c6c344161643c'	b'\x10\x10\x00\x04MQTT\x04@#\x82\x00\x017\x00\x01v\xe6=\x12\x00\x05GFC6r%.|l4Aad<'	b' \x02\x01\x00'	b'20020100'	[]	15
b'101200044d5154540402968500064156315968633c1100025478f2174f776d4d5477785942d5'	b'\x10\x12\x00\x04MQTT\x04\x02\x96\x85\x00\x06AV1Yhc<\x11\x00\x02Tx\xf2\x17OwmMTwxYB\xd5'	b' \x02\x00\x00'	b'20020000'	[]	15
b'101200044d5154540402454900065a7434567962340800036d5075d1c16c2310d6696420'	b'\x10\x12\x00\x04MQTT\x04\x02EI\x00\x06Zt4Vyb4\x08\x00\x03mPu\xd1\xc1l#\x10\xd6id '	b' \x02\x00\x00'	b'20020000'	[]	15
b'100d00044d5154540400f549000131f502003c0d00046e5630b203516a534d564358b890'	b'\x10\r\x00\x04MQTT\x04\x00\xf5I\x00\x011\xf5\x02\x00<\r\x00\x04nV0\xb2\x03QjSMVCX\xb8\x90'	b' \x02\x00\x00'	b'20020000'	[]	15
b'101100044d5154540402e2b60005684f7553493010000e7779396864314268644a546c4c47'	b'\x10\x11\x00\x04MQTT\x04\x02\xe2\xb6\x00\x05hOuSI0\x10\x00\x0ewy9hd1BhdJTlLG'	b' \x02\x00\x00'	b'20020000'	[]	15
b'101100044d5154540400416b00053843586b61320d00096255786b5161744b35aa8148629d'	b'\x10\x11\x00\x04MQTT\x04\x00Ak\x00\x058CXka2\r\x00\tbUxkQatK5\xaa\x81Hb\x9d'	b' \x02\x00\x00'	b'20020000'	[]	15
b'100e00064d514973647003005a850000e866320b0005556d706559860a4f590969b1000030'	b'\x10\x0e\x00\x06MQIsdp\x03\x00Z\x85\x00\x00\xe8f2\x0b\x00\x05UmpeY\x86\nOY\ti\xb1\x00\x000'	b' \x02\x00\x02'	b'20020002'	[]	15
b'101200044d5154540402091b0006726761744665341200025958302d6655635453444f49542d'	b'\x10\x12\x00\x04MQTT\x04\x02\t\x1b\x00\x06rgatFe4\x12\x00\x02YX0-fUcTSDOIT-'	b' \x02\x00\x00'	b'20020000'	[]	15
b'100e00044d515454040203710002305387453a1000054c4247553237ea6c61516854ca00'	b'\x10\x0e\x00\x04MQTT\x04\x02\x03q\x00\x020S\x87E:\x10\x00\x05LBGU27\xealaQhT\xca\x00'	b' \x02\x00\x00'	b'20020000'	[]	15
b'100f00044d5154540400070100035a6d5447341100034f72667dee7445596a636d786642'	b'\x10\x0f\x00\x04MQTT\x04\x00\x07\x01\x00\x03ZmTG4\x11\x00\x03Orf}\xeetEYjcmxfB'	b' \x02\x00\x00'	b'20020000'	[]	15
b'101200044d51545404022a8e000649624c303432391200006550536275416f576a736e6e378630'	b'\x10\x12\x00\x04MQTT\x04\x02*\x8e\x00\x06IbL0429\x12\x00\x00ePSbuAoWjsnn7\x860'	b' \x02\x00\x00'	b'20020000'	[]	15
b'101200064d51497364700302135f000479577237300d000a4466486561516174724e78333790'	b'\x10\x12\x00\x06MQIsdp\x03\x02\x13_\x00\x04yWr70\r\x00\nDfHeaQatrNx37\x90'	b' \x02\x00\x00'	b'20020000'	[]	15
b'101200044d5154540440d94a00016f00036f7a723112000d6f417463706433624b373454d790'	b'\x10\x12\x00\x04MQTT\x04@\xd9J\x00\x01o\x00\x03ozr1\x12\x00\roAtcpd3bK74T\xd7\x90'	b' \x02\x00\x00'	b'20020000'	[]	15
b'101200044d51545404406ca30000000442777567340b00026963f1be6c6f743456e5d1c0'	b'\x10\x12\x00\x04MQTT\x04@l\xa3\x00\x00\x00\x04Bwug4\x0b\x00\x02ic\xf1\xbelot4V\xe5\xd1\xc0'	b' \x02\x00\x02'	b'20020002'	[]	15
b'100e00064d51497364700300047800000725320a00024b4167476d31774b13328c'	b'\x10\x0e\x00\x06MQIsdp\x03\x00\x04x\x00\x00\x07%2\n\x00\x02KAgGm1wK\x132\x8c'	b' \x02\x00\x02'	b'20020002'	[]	15
b'101100044d515454040223cc0005586741556f300f0009535946364b6c6e5a6a486b554b53c0'	b'\x10\x11\x00\x04MQTT\x04\x02#\xcc\x00\x05XgAUo0\x0f\x00\tSYF6KlnZjHkUKS\xc0'	b' \x02\x00\x00'	b'20020000'	[]	15
b'100c00044d5154540400fc8c000024ca746a223c09000439777457f664616979565c80'	"b'\x10\x0c\x00\x04MQTT\x04\x00\xfc\x8c\x00\x00$\xcatj""<\t\x00\x049wtW\xf6daiyV\\\x80'"	b' \x02\x00\x02'	b'20020002'	[]	15
b'101000044d51545404422482000000024c37763b1200076f5037704b4e76259619154b164f'	b'\x10\x10\x00\x04MQTT\x04B$\x82\x00\x00\x00\x02L7v;\x12\x00\x07oP7pKNv%\x96\x19\x15K\x16O'	b' \x02\x00\x00'	b'20020000'	[]	15
b'101200044d5154540400343500063030614f524a3d07000263554458588475c9dc4b0000'	b'\x10\x12\x00\x04MQTT\x04\x0045\x00\x0600aORJ=\x07\x00\x02cUDXX\x84u\xc9\xdcK\x00\x00'	b' \x02\x00\x00'	b'20020000'	[]	15
b'101200064d5149736470030223e800046167384a3d11000430366550707937663635794f39d0'	b'\x10\x12\x00\x06MQIsdp\x03\x02#\xe8\x00\x04ag8J=\x11\x00\x0406ePpy7f65yO9\xd0'	b' \x02\x00\x00'	b'20020000'	[]	15
b'101100064d51497364700302aa6800033874693d12000d7565535a74785a4a52324b4e86a0'	b'\x10\x11\x00\x06MQIsdp\x03\x02\xaah\x00\x038ti=\x12\x00\rueSZtxZJR2KN\x86\xa0'	b' \x02\x00\x00'	b'20020000'	[]	15
b'101100044d5154540400e4890005303633796c3a07000162c018324895f3ff106300a000'	b'\x10\x11\x00\x04MQTT\x04\x00\xe4\x89\x00\x05063yl:\x07\x00\x01b\xc0\x182H\x95\xf3\xff\x10c\x00\xa0\x00'	b' \x02\x00\x00'	b'20020000'	[]	15
b'101100044d51545404027cb600057a396732353111000b545838734439455169377459717570'	b'\x10\x11\x00\x04MQTT\x04\x02|\xb6\x00\x05z9g251\x11\x00\x0bTX8sD9EQi7tYqup'	b' \x02\x00\x00'	b'20020000'	[]	15
b'101100044d51545404026fe200057a37333335300e00076c6b713355445263646d4c5987d0'	b'\x10\x11\x00\x04MQTT\x04\x02o\xe2\x00\x05z73350\x0e\x00\x07lkq3UDRcdmLY\x87\xd0'	b' \x02\x00\x00'	b'20020000'	[]	15
b'101100044d5154540440522c0000000377324f3b0d00025754190d35734266586c384a64a0'	b'\x10\x11\x00\x04MQTT\x04@R,\x00\x00\x00\x03w2O;\r\x00\x02WT\x19\r5sBfXl8Jd\xa0'	b' \x02\x00\x02'	b'20020002'	[]	15
b'100f00044d515454040094260003544b64f780380d000366507938556457456a5635743d3c'	b'\x10\x0f\x00\x04MQTT\x04\x00\x94&\x00\x03TKd\xf7\x808\r\x00\x03fPy8UdWEjV5t=<'	b' \x02\x00\x00'	b'20020000'	[]	15
b'101100044d51545404026e4800056b497953743411000773476931336235cb9569645a39aa'	b'\x10\x11\x00\x04MQTT\x04\x02nH\x00\x05kIySt4\x11\x00\x07sGi13b5\xcb\x95idZ9\xaa'	b' \x02\x00\x00'	b'20020000'	[]	15
b'101200064d514973647003022f5a00044b63684c3411000a7a686933574162556c6b42964dd2'	b'\x10\x12\x00\x06MQIsdp\x03\x02/Z\x00\x04KchL4\x11\x00\nzhi3WAbUlkB\x96M\xd2'	b' \x02\x00\x00'	b'20020000'	[]	15
b'101200064d5149736470034277ef000157000174390a00006455657a386b5554b3af529300'	b'\x10\x12\x00\x06MQIsdp\x03Bw\xef\x00\x01W\x00\x01t9\n\x00\x00dUez8kUT\xb3\xafR\x93\x00'	b' \x02\x00\x00'	b'20020000'	[]	15
b'101200044d5154540400fb2f0006697145413443320c0005644f454a57b8645875536470e0'	b'\x10\x12\x00\x04MQTT\x04\x00\xfb/\x00\x06iqEA4C2\x0c\x00\x05dOEJW\xb8dXuSdp\xe0'	b' \x02\x00\x00'	b'20020000'	[]	15
b'101100044d5154540400d946000542376a3763391100055544767876765a7466677846796f35'	b'\x10\x11\x00\x04MQTT\x04\x00\xd9F\x00\x05B7j7c9\x11\x00\x05UDvxvvZtfgxFyo5'	b' \x02\x00\x00'	b'20020000'	[]	15
b'101000044d51545404002bc90004765a4c74c039100009314d5566725a6f4a465572736377'	b'\x10\x10\x00\x04MQTT\x04\x00+\xc9\x00\x04vZLt\xc09\x10\x00\t1MUfrZoJFUrscw'	b' \x02\x00\x00'	b'20020000'	[]	15
b'101100044d5154540402cde70005345039786e3c0d0008474a554d4c7144aeb733664fa431'	b'\x10\x11\x00\x04MQTT\x04\x02\xcd\xe7\x00\x054P9xn<\r\x00\x08GJUMLqD\xae\xb73fO\xa41'	b' \x02\x00\x00'	b'20020000'	[]	15
b'101100044d51545404028f7000056e67693174380c000570534e7175496d69527a093e90'	b'\x10\x11\x00\x04MQTT\x04\x02\x8fp\x00\x05ngi1t8\x0c\x00\x05pSNquImiRz\t>\x90'	b' \x02\x00\x00'	b'20020000'	[]	15
b'100d00044d5154540400cba800015200000000340f00086362654563777961470672727a5a'	b'\x10\r\x00\x04MQTT\x04\x00\xcb\xa8\x00\x01R\x00\x00\x00\x004\x0f\x00\x08cbeEcwyaG\x06rrzZ'	b' \x02\x00\x00'	b'20020000'	[]	15
b'101200064d5149736470030030f9000444714455300e000c413361536a4d75747a42786a746a38'	b'\x10\x12\x00\x06MQIsdp\x03\x000\xf9\x00\x04DqDU0\x0e\x00\x0cA3aSjMutzBxjtj8'	b' \x02\x00\x00'	b'20020000'	[]	15
b'101200044d5154540400136500067644634a53723d0f00084f4f72456448705177bc32471929'	b'\x10\x12\x00\x04MQTT\x04\x00\x13e\x00\x06vDcJSr=\x0f\x00\x08OOrEdHpQw\xbc2G\x19)'	b' \x02\x00\x00'	b'20020000'	[]	15
b'101100044d51545404021e1c00057a79555451330a0002545135bf5a436e6fa193ea'	b'\x10\x11\x00\x04MQTT\x04\x02\x1e\x1c\x00\x05zyUTQ3\n\x00\x02TQ5\xbfZCno\xa1\x93\xea'	b' \x02\x00\x00'	b'20020000'	[]	15
b'101200064d51497364700302a0a70004496e436f3c0500008bd94732c6b3511000876677'	b'\x10\x12\x00\x06MQIsdp\x03\x02\xa0\xa7\x00\x04InCo<\x05\x00\x00\x8b\xd9G2\xc6\xb3Q\x10\x00\x87fw'	b' \x02\x00\x00'	b'20020000'	[]	15
b'101200044d51545404027fcd00063158775a5a5a330c00026e54d5ac513551646366155750'	b'\x10\x12\x00\x04MQTT\x04\x02\x7f\xcd\x00\x061XwZZZ3\x0c\x00\x02nT\xd5\xacQ5Qdcf\x15WP'	b' \x02\x00\x00@\x02\xd5\xac'	b'200200004002d5ac'	[]	16
b'101100044d5154540500348000054430656a51350a0004726344566f4c5672b0584720'	b'\x10\x11\x00\x04MQTT\x05\x004\x80\x00\x05D0ejQ5\n\x00\x04rcDVoLVr\xb0XG '	b''	b''	[]	16
b'100e00044d5154540500f87d00025630c000163b060001620602836db5106510'	b'\x10\x0e\x00\x04MQTT\x05\x00\xf8}\x00\x02V0\xc0\x00\x16;\x06\x00\x01b\x06\x02\x83m\xb5\x10e\x10'	b''	b''	[]	16
b'101200044d5154540402466d000635676e59434930110004376b3371537536634776485641b5'	b'\x10\x12\x00\x04MQTT\x04\x02Fm\x00\x065gnYCI0\x11\x00\x047k3qSu6cGvHVA\xb5'	b' \x02\x00\x00'	b'20020000'	[]	16
b'101200064d514973647003024de4000434694f793a05000055e66ad828890006b4b54370'	b'\x10\x12\x00\x06MQIsdp\x03\x02M\xe4\x00\x044iOy:\x05\x00\x00U\xe6j\xd8(\x89\x00\x06\xb4\xb5Cp'	b' \x02\x00\x00'	b'20020000'	[]	16
b'101100044d5154540400b30a000558394a33753c060001428a754e57188ff3511000d306'	b'\x10\x11\x00\x04MQTT\x04\x00\xb3\n\x00\x05X9J3u<\x06\x00\x01B\x8auNW\x18\x8f\xf3Q\x10\x00\xd3\x06'	b' \x02\x00\x00'	b'20020000'	[]	16
b'100c20044d5154540400f7a60000936760310d0001626b67707230496765435a71473a'	b'\x10\x0c \x04MQTT\x04\x00\xf7\xa6\x00\x00\x93g`1\r\x00\x01bkgpr0IgeCZqG:'	b''	b''	[]	16
b'101100064d51497364700300ee6d0003434a75310e00096745416d7646486d7859496a6350'	b'\x10\x11\x00\x06MQIsdp\x03\x00\xeem\x00\x03CJu1\x0e\x00\tgEAmvFHmxYIjcP'	b' \x02\x00\x00'	b'20020000'	[]	16
b'101000044d5154540402725e0004426b6b58e03912000d3972367a794c664d51356d4e8350'	b'\x10\x10\x00\x04MQTT\x04\x02r^\x00\x04BkkX\xe09\x12\x00\r9r6zyLfMQ5mN\x83P'	b' \x02\x00\x00'	b'20020000'	[]	16
b'101100064d51497364700302e9e90003794f4734090000fb847042324c6f5b159dd3b0d0'	b'\x10\x11\x00\x06MQIsdp\x03\x02\xe9\xe9\x00\x03yOG4\t\x00\x00\xfb\x84pB2Lo[\x15\x9d\xd3\xb0\xd0'	b' \x02\x00\x00'	b'20020000'	[]	16
b'101000044d51545404027c9900046b7a5930243510000877356258474f6650cf1d4c666655'	b'\x10\x10\x00\x04MQTT\x04\x02|\x99\x00\x04kzY0$5\x10\x00\x08w5bXGOfP\xcf\x1dLffU'	b' \x02\x00\x00'	b'20020000'	[]	16
b'101100044d5154540400fd9500055948476f4d38050003536266dccd23d10f000e56704c'	b'\x10\x11\x00\x04MQTT\x04\x00\xfd\x95\x00\x05YHGoM8\x05\x00\x03Sbf\xdc\xcd#\xd1\x0f\x00\x0eVpL'	b' \x02\x00\x00'	b'20020000'	[]	16
b'101100064d51497364700300e4ca00036c5469310f0008303243584f537877423230535330'	b'\x10\x11\x00\x06MQIsdp\x03\x00\xe4\xca\x00\x03lTi1\x0f\x00\x0802CXOSxwB20SS0'	b' \x02\x00\x00'	b'20020000'	[]	16
b'101100064d5149736470030021940003764b613c12000c4b444478776874326c7f58448d73'	b'\x10\x11\x00\x06MQIsdp\x03\x00!\x94\x00\x03vKa<\x12\x00\x0cKDDxwht2l\x7fXD\x8ds'	b' \x02\x00\x00'	b'20020000'	[]	16
b'101200064d5149736470030043470004374c5231330c0006444843595579042c6e57435300f000'	b'\x10\x12\x00\x06MQIsdp\x03\x00CG\x00\x047LR13\x0c\x00\x06DHCYUy\x04,nWCS\x00\xf0\x00'	b' \x02\x00\x00'	b'20020000'	[]	16
b'101200064d5149736470030261dd00043755375a300a00065763757839487370664d83a0'	b'\x10\x12\x00\x06MQIsdp\x03\x02a\xdd\x00\x047U7Z0\n\x00\x06Wcux9HspfM\x83\xa0'	b' \x02\x00\x00'	b'20020000'	[]	16
b'101000064d51497364700300aeeb00025761d034100002694525a3306279624f35336330'	b'\x10\x10\x00\x06MQIsdp\x03\x00\xae\xeb\x00\x02Wa\xd04\x10\x00\x02iE%\xa30bybO53c0'	b' \x02\x00\x00'	b'20020000'	[]	16
b'101100064d51497364700302f26400036a6f353d0b00025164177b337375323006fa4420f0'	b'\x10\x11\x00\x06MQIsdp\x03\x02\xf2d\x00\x03jo5=\x0b\x00\x02Qd\x17{3su20\x06\xfaD \xf0'	b' \x02\x00\x00P\x02\x17{'	b'200200005002177b'	[]	17
b'101000044d5154540440fdf90002574d0000803811000a7363645345546453687643444abf'	b'\x10\x10\x00\x04MQTT\x04@\xfd\xf9\x00\x02WM\x00\x00\x808\x11\x00\nscdSETdShvCDJ\xbf'	b' \x02\x00\x00'	b'20020000'	[]	17
b'101100044d51545404000aa900056245456c6732100005576b654c74c39e6b386358378755'	b'\x10\x11\x00\x04MQTT\x04\x00\n\xa9\x00\x05bEElg2\x10\x00\x05WkeLt\xc3\x9ek8cX7\x87U'	b' \x02\x00\x00@\x02\xc3\x9e'	b'200200004002c39e'	[]	18
b'100d00044d5154540402747f00014f500017803c1100047a4463340c72595657474b6f4299'	b'\x10\r\x00\x04MQTT\x04\x02t\x7f\x00\x01OP\x00\x17\x80<\x11\x00\x04zDc4\x0crYVWGKoB\x99'	b' \x02\x00\x00'	b'20020000'	[]	18
b'100c00044d5154540400f9d60000a62f986b2c3109000068356d6c754547126990330e0000'	b'\x10\x0c\x00\x04MQTT\x04\x00\xf9\xd6\x00\x00\xa6/\x98k,1\t\x00\x00h5mluEG\x12i\x903\x0e\x00\x00'	b' \x02\x00\x02'	b'20020002'	[]	18
b'101200044d5154540400f41300066b54664b7143341000085933736e447a4432f7c549553690'	b'\x10\x12\x00\x04MQTT\x04\x00\xf4\x13\x00\x06kTfKqC4\x10\x00\x08Y3snDzD2\xf7\xc5IU6\x90'	b' \x02\x00\x00'	b'20020000'	[]	18
b'101100044d51545404029986000579763577673d0b0006434c4e55312c0f727412255850'	b'\x10\x11\x00\x04MQTT\x04\x02\x99\x86\x00\x05yv5wg=\x0b\x00\x06CLNU1,\x0frt\x12%XP'	b' \x02\x00\x00'	b'20020000'	[]	18
b'101100044d5154540402cbd600055748444471390d00024555375344693236484a6751371f40'	b'\x10\x11\x00\x04MQTT\x04\x02\xcb\xd6\x00\x05WHDDq9\r\x00\x02EU7SDi26HJgQ7\x1f@'	b' \x02\x00\x00'	b'20020000'	[]	18
b'101100044d5154540400ead3000570414e65443a0e000a75366f33757977635a7436833efc'	b'\x10\x11\x00\x04MQTT\x04\x00\xea\xd3\x00\x05pANeD:\x0e\x00\nu6o3uywcZt6\x83>\xfc'	b' \x02\x00\x00@\x026\x83'	b'2002000040023683'	[]	19
b'101100044d515454040005170005375566696b3b100003583476977d4d726a496c3079d840'	b'\x10\x11\x00\x04MQTT\x04\x00\x05\x17\x00\x057Ufik;\x10\x00\x03X4v\x97}MrjIl0y\xd8@'	b' \x02\x00\x00@\x02\x97}'	b'200200004002977d'	[]	20
b'100c00044d5154540402e8bb0000d2100000243904000269702fd81330b8001484e613'	b'\x10\x0c\x00\x04MQTT\x04\x02\xe8\xbb\x00\x00\xd2\x10\x00\x00$9\x04\x00\x02ip/\xd8\x130\xb8\x00\x14\x84\xe6\x13'	b' \x02\x00\x00'	b'20020000'	[]	20
b'101000044d5154540402c524000436724a3240340b0007506e6f4633747c21422c5020'	b'\x10\x10\x00\x04MQTT\x04\x02\xc5$\x00\x046rJ2@4\x0b\x00\x07PnoF3t|!B,P '	b' \x02\x00\x00'	b'20020000'	[]	20
