payload_detail	payload	response	response_detail	statelist	unique_response
b'101200044d51545404007f2003177319767000163c0c000835775942744c6b782396b96490'	b'\x10\x12\x00\x04MQTT\x04\x00\x7f \x03\x17s\x19vp\x00\x16<\x0c\x00\x085wYBtLkx#\x96\xb9d\x90'	b''	b''	[]	8
b'101100064d51497364700382d8980000000142320600025179ab1f4002a60903'	b'\x10\x11\x00\x06MQIsdp\x03\x82\xd8\x98\x00\x00\x00\x01B2\x06\x00\x02Qy\xab\x1f@\x02\xa6\t\x03'	b' \x02\x00\x02'	b'20020002'	[]	8
b'101100044d5154540402c3f4000568596a746f32050000c11d416f5a530b3900056c'	b'\x10\x11\x00\x04MQTT\x04\x02\xc3\xf4\x00\x05hYjto2\x05\x00\x00\xc1\x1dAoZS\x0b9\x00\x05l'	b' \x02\x00\x00'	b'20020000'	[]	8
b'101200044d51545404027550000679667462546c320e000577684d5049b2a25a6a4a78535501'	b'\x10\x12\x00\x04MQTT\x04\x02uP\x00\x06yftbTl2\x0e\x00\x05whMPI\xb2\xa2ZjJxSU\x01'	b' \x02\x00\x00@\x02\xb2\xa2'	b'200200004002b2a2'	[]	9
b'100f00044d5154540400fb1d0003614361a5803c0a000465553435e1d34c445e7a75'	b'\x10\x0f\x00\x04MQTT\x04\x00\xfb\x1d\x00\x03aCa\xa5\x80<\n\x00\x04eU45\xe1\xd3LD^zu'	b' \x02\x00\x00'	b'20020000'	[]	9
b'100e00064d514973647003029c4c000094e03a080000550c44747145d0a2e934080000'	b'\x10\x0e\x00\x06MQIsdp\x03\x02\x9cL\x00\x00\x94\xe0:\x08\x00\x00U\x0cDtqE\xd0\xa2\xe94\x08\x00\x00'	b' \x02\x00\x02'	b'20020002'	[]	9
b'100e00044d515454040074400002796e0320390c0004676e6570326857594959773460'	b'\x10\x0e\x00\x04MQTT\x04\x00t@\x00\x02yn\x03 9\x0c\x00\x04gnep2hWYIYw4`'	b' \x02\x00\x00'	b'20020000'	[]	9
b'100e00044d5154540400bdd100027372e00000340e000830746c377563536ec11b3436d030'	b'\x10\x0e\x00\x04MQTT\x04\x00\xbd\xd1\x00\x02sr\xe0\x00\x004\x0e\x00\x080tl7ucSn\xc1\x1b46\xd00'	b' \x02\x00\x00'	b'20020000'	[]	9
b'101200064d514973647003021d180004433265763b0e0007434e6c3957764e68970323484890'	b'\x10\x12\x00\x06MQIsdp\x03\x02\x1d\x18\x00\x04C2ev;\x0e\x00\x07CNl9WvNh\x97\x03#HH\x90'	b' \x02\x00\x00@\x02h\x97'	b'2002000040026897'	[]	10
b'101200044d5154540442004a0004794752410000340700024f4bd64777048099ef39'	b'\x10\x12\x00\x04MQTT\x04B\x00J\x00\x04yGRA\x00\x004\x07\x00\x02OK\xd6Gw\x04\x80\x99\xef9'	b' \x02\x00\x00P\x02\xd6G'	b'200200005002d647'	[]	11
b'100d00044d51545404027fe1000169d00026273410000c676457675044583342664b51c890'	"b""\x10\r\x00\x04MQTT\x04\x02\x7f\xe1\x00\x01i\xd0\x00&'4\x10\x00\x0cgdWgPDX3BfKQ\xc8\x90"""	b' \x02\x00\x00'	b'20020000'	[]	11
b'101200044d515454048cf84f0003536a4f00014b32100008413374484547324e9378574da27380'	b'\x10\x12\x00\x04MQTT\x04\x8c\xf8O\x00\x03SjO\x00\x01K2\x10\x00\x08A3tHEG2N\x93xWM\xa2s\x80'	b''	b''	[]	11
b'100e00044d51545404027d6a000239744d7a340a0003745076c8c9563969db55643c00'	b'\x10\x0e\x00\x04MQTT\x04\x02}j\x00\x029tMz4\n\x00\x03tPv\xc8\xc9V9i\xdbUd<\x00'	b' \x02\x00\x00'	b'20020000'	[]	11
b'100d00044d5154540402a538000174f66e340e00054833616f37604b4a624e4d684f3300'	b'\x10\r\x00\x04MQTT\x04\x02\xa58\x00\x01t\xf6n4\x0e\x00\x05H3ao7`KJbNMhO3\x00'	b' \x02\x00\x00'	b'20020000'	[]	11
b'101100044d5154540482972d000368497300003911000e3261504669517572523275365447'	b'\x10\x11\x00\x04MQTT\x04\x82\x97-\x00\x03hIs\x00\x009\x11\x00\x0e2aPFiQurR2u6TG'	b' \x02\x00\x00'	b'20020000'	[]	11
b'101000064d51497364700300c6250002584440350f00067737307248367d3c74327955bbc0'	b'\x10\x10\x00\x06MQIsdp\x03\x00\xc6%\x00\x02XD@5\x0f\x00\x06w70rH6}<t2yU\xbb\xc0'	b' \x02\x00\x00'	b'20020000'	[]	11
b'101000044d5154540442c5ff0002767900008233120007346f7470784475fc333253613755'	b'\x10\x10\x00\x04MQTT\x04B\xc5\xff\x00\x02vy\x00\x00\x823\x12\x00\x074otpxDu\xfc32Sa7U'	b' \x02\x00\x00'	b'20020000'	[]	11
b'101000044d5154540442f596000000026370103c090003694e669d256b43538d410b0030'	b'\x10\x10\x00\x04MQTT\x04B\xf5\x96\x00\x00\x00\x02cp\x10<\t\x00\x03iNf\x9d%kCS\x8dA\x0b\x000'	b' \x02\x00\x00'	b'20020000'	[]	11
b'101100064d51497364700342bff900000001473107000557756b394915bda0106300'	b'\x10\x11\x00\x06MQIsdp\x03B\xbf\xf9\x00\x00\x00\x01G1\x07\x00\x05Wuk9I\x15\xbd\xa0\x10c\x00'	b' \x02\x00\x02'	b'20020002'	[]	11
b'101200064d51497364700300ffe60004364b5962340900016594a346774f4b3416b765'	b'\x10\x12\x00\x06MQIsdp\x03\x00\xff\xe6\x00\x046KYb4\t\x00\x01e\x94\xa3FwOK4\x16\xb7e'	b' \x02\x00\x00P\x02\x94\xa3'	b'20020000500294a3'	[]	12
b'101000064d51497364700300547f00023670503006000348434c6e75b17be80a0045a0'	b'\x10\x10\x00\x06MQIsdp\x03\x00T\x7f\x00\x026pP0\x06\x00\x03HCLnu\xb1{\xe8\n\x00E\xa0'	b' \x02\x00\x00'	b'20020000'	[]	12
b'101200064d51497364700302ebc50004646754563c0f000279647bb74f775a52715561596480'	b'\x10\x12\x00\x06MQIsdp\x03\x02\xeb\xc5\x00\x04dgTV<\x0f\x00\x02yd{\xb7OwZRqUaYd\x80'	b' \x02\x00\x00'	b'20020000'	[]	12
b'100e00064d51497364700302d46d0000351700311100044a3246486134796444417a69557300'	b'\x10\x0e\x00\x06MQIsdp\x03\x02\xd4m\x00\x005\x17\x001\x11\x00\x04J2FHa4ydDAziUs\x00'	b' \x02\x00\x02'	b'20020002'	[]	12
b'100c00044d5154540402d6d60000424376253d0d00065979624c7761eb9c72677663f2'	b'\x10\x0c\x00\x04MQTT\x04\x02\xd6\xd6\x00\x00BCv%=\r\x00\x06YybLwa\xeb\x9crgvc\xf2'	b' \x02\x00\x00'	b'20020000'	[]	12
b'101200044d5154540402c98a000637496b5859723d0b000152579247597459356ef45b54'	b'\x10\x12\x00\x04MQTT\x04\x02\xc9\x8a\x00\x067IkXYr=\x0b\x00\x01RW\x92GYtY5n\xf4[T'	b' \x02\x00\x00'	b'20020000'	[]	12
b'101000044d5154540400e67f00045a68777950340800025577e184636af75a4bb00024'	b'\x10\x10\x00\x04MQTT\x04\x00\xe6\x7f\x00\x04ZhwyP4\x08\x00\x02Uw\xe1\x84cj\xf7ZK\xb0\x00$'	b' \x02\x00\x00'	b'20020000'	[]	12
b'100f00064d51497364700300c7200001549c310e00095353716c454f3278675a4876763b'	b'\x10\x0f\x00\x06MQIsdp\x03\x00\xc7 \x00\x01T\x9c1\x0e\x00\tSSqlEO2xgZHvv;'	b' \x02\x00\x00'	b'20020000'	[]	12
b'101200044d5154540480b90500034a67610001593d0c00045772586646d81e4b4447332833'	b'\x10\x12\x00\x04MQTT\x04\x80\xb9\x05\x00\x03Jga\x00\x01Y=\x0c\x00\x04WrXfF\xd8\x1eKDG3(3'	b' \x02\x00\x00'	b'20020000'	[]	12
b'100d00044d51545404025ff20001320900173d0d00017279025334554c6f597969499929'	b'\x10\r\x00\x04MQTT\x04\x02_\xf2\x00\x012\t\x00\x17=\r\x00\x01ry\x02S4ULoYyiI\x99)'	b' \x02\x00\x00'	b'20020000'	[]	12
b'100e00064d514973647003006fc70000821000311200086a5357654f6e56774e746e716a52'	b'\x10\x0e\x00\x06MQIsdp\x03\x00o\xc7\x00\x00\x82\x10\x001\x12\x00\x08jSWeOnVwNtnqjR'	b' \x02\x00\x02'	b'20020002'	[]	12
b'101200044d51545404006f0c000633713446536a3d0200026d55c67c6265781e8fe0e2'	b'\x10\x12\x00\x04MQTT\x04\x00o\x0c\x00\x063q4FSj=\x02\x00\x02mU\xc6|bex\x1e\x8f\xe0\xe2'	b' \x02\x00\x00'	b'20020000'	[]	12
b'100f00044d515454040035dd000352327ac63410000a74356b7436356568315728063910'	b'\x10\x0f\x00\x04MQTT\x04\x005\xdd\x00\x03R2z\xc64\x10\x00\nt5kt65eh1W(\x069\x10'	b' \x02\x00\x00'	b'20020000'	[]	12
b'101100064d5149736470030256cc0003374133310600056b664b6ee629d3c00f0017a770'	b'\x10\x11\x00\x06MQIsdp\x03\x02V\xcc\x00\x037A31\x06\x00\x05kfKn\xe6)\xd3\xc0\x0f\x00\x17\xa7p'	b' \x02\x00\x00'	b'20020000'	[]	12
b'101200044d51545404020f2f00063269524a424e3d0f000463475146ece6344b4744517075a200'	b'\x10\x12\x00\x04MQTT\x04\x02\x0f/\x00\x062iRJBN=\x0f\x00\x04cGQF\xec\xe64KGDQpu\xa2\x00'	b' \x02\x00\x00P\x02\xec\xe6'	b'200200005002ece6'	[]	13
b'100d00044d5154540400a17d00013900122000320d00026648b403516d676355623466cc93'	b'\x10\r\x00\x04MQTT\x04\x00\xa1}\x00\x019\x00\x12 \x002\r\x00\x02fH\xb4\x03QmgcUb4f\xcc\x93'	b' \x02\x00\x00'	b'20020000'	[]	13
b'101200064d5149736470034064a2000150000141350b0000613671634645794343d7cfc740'	b'\x10\x12\x00\x06MQIsdp\x03@d\xa2\x00\x01P\x00\x01A5\x0b\x00\x00a6qcFEyCC\xd7\xcf\xc7@'	b' \x02\x00\x00'	b'20020000'	[]	13
b'101200044d51545404003e3b005654754e48f5330f000757654e33455a78f09d4b55438f4421'	b'\x10\x12\x00\x04MQTT\x04\x00>;\x00VTuNH\xf53\x0f\x00\x07WeN3EZx\xf0\x9dKUC\x8fD!'	b''	b''	[]	13
b'101200064d51497364700302dadf0004626337483d0e0003784670b1cb4767565a7446613893'	b'\x10\x12\x00\x06MQIsdp\x03\x02\xda\xdf\x00\x04bc7H=\x0e\x00\x03xFp\xb1\xcbGgVZtFa8\x93'	b' \x02\x00\x00P\x02\xb1\xcb'	b'200200005002b1cb'	[]	14
b'101100044d5154540402725800066a35476c575235110004554b36323f45596e6b42506146d1'	b'\x10\x11\x00\x04MQTT\x04\x02rX\x00\x06j5GlWR5\x11\x00\x04UK62?EYnkBPaF\xd1'	b''	b''	[]	14
b'100d00044d515454040224d800015a100016d0340800044642656740ac9d7269f9c00035'	b'\x10\r\x00\x04MQTT\x04\x02$\xd8\x00\x01Z\x10\x00\x16\xd04\x08\x00\x04FBeg@\xac\x9dri\xf9\xc0\x005'	b' \x02\x00\x00'	b'20020000'	[]	14
b'101100044d51545404028b05000577713941753c060000848f556d5c5fc8e00076d41577'	b'\x10\x11\x00\x04MQTT\x04\x02\x8b\x05\x00\x05wq9Au<\x06\x00\x00\x84\x8fUm\\_\xc8\xe0\x00v\xd4\x15w'	b' \x02\x00\x00'	b'20020000'	[]	14
b'100c00044d51545404009d9a0000740f5339100008564850546f4c303456646c583362'	b'\x10\x0c\x00\x04MQTT\x04\x00\x9d\x9a\x00\x00t\x0fS9\x10\x00\x08VHPToL04VdlX3b'	b' \x02\x00\x02'	b'20020002'	[]	14
b'101100064d51497364700300dc29000331716f340a00066157684e791c044ad9d44fe0'	b'\x10\x11\x00\x06MQIsdp\x03\x00\xdc)\x00\x031qo4\n\x00\x06aWhNy\x1c\x04J\xd9\xd4O\xe0'	b' \x02\x00\x00P\x02\x04J'	b'200200005002044a'	[]	15
b'101200044d51545404002772000654756242394b350a0002746db04a67374b41e150d580'	"b""\x10\x12\x00\x04MQTT\x04\x00'r\x00\x06TubB9K5\n\x00\x02tm\xb0Jg7KA\xe1P\xd5\x80"""	b' \x02\x00\x00'	b'20020000'	[]	15
b'101000044d5154540440d16b000133000173c03412000a484b666634746b38471901469760'	b'\x10\x10\x00\x04MQTT\x04@\xd1k\x00\x013\x00\x01s\xc04\x12\x00\nHKff4tk8G\x19\x01F\x97`'	b' \x02\x00\x00'	b'20020000'	[]	15
b'101200064d51497364700300796f00044c7669313d0a00023979d2ff6d4c7078771500d0'	b'\x10\x12\x00\x06MQIsdp\x03\x00yo\x00\x04Lvi1=\n\x00\x029y\xd2\xffmLpxw\x15\x00\xd0'	b' \x02\x00\x00'	b'20020000'	[]	15
b'101100064d5149736470030276f800035a7647310d00083277444f73555272446964553790'	b'\x10\x11\x00\x06MQIsdp\x03\x02v\xf8\x00\x03ZvG1\r\x00\x082wDOsURrDidU7\x90'	b' \x02\x00\x00'	b'20020000'	[]	15
b'101200064d51497364700302e48900043575334c320e00044631514dadd4573352355055469a'	b'\x10\x12\x00\x06MQIsdp\x03\x02\xe4\x89\x00\x045u3L2\x0e\x00\x04F1QM\xad\xd4W3R5PUF\x9a'	b' \x02\x00\x00'	b'20020000'	[]	15
b'101200064d5149736470030295610004416d706d390a00037a4868754861444b7a3910000770'	b'\x10\x12\x00\x06MQIsdp\x03\x02\x95a\x00\x04Ampm9\n\x00\x03zHhuHaDKz9\x10\x00\x07p'	b' \x02\x00\x00'	b'20020000'	[]	15
b'101200044d51545404009ba40006437934444966390f0005746a61714e39474430756a732a'	b'\x10\x12\x00\x04MQTT\x04\x00\x9b\xa4\x00\x06Cy4DIf9\x0f\x00\x05tjaqN9GD0ujs*'	b' \x02\x00\x00'	b'20020000'	[]	15
b'101000064d5149736470030274d00002454cd03c0e0001746dfe625442686255456878c9'	b'\x10\x10\x00\x06MQIsdp\x03\x02t\xd0\x00\x02EL\xd0<\x0e\x00\x01tm\xfebTBhbUEhx\xc9'	b' \x02\x00\x00'	b'20020000'	[]	15
b'100e00044d515454040233ce00026762d58e340b00057a6b715754aafc5344c893f0'	b'\x10\x0e\x00\x04MQTT\x04\x023\xce\x00\x02gb\xd5\x8e4\x0b\x00\x05zkqWT\xaa\xfcSD\xc8\x93\xf0'	b' \x02\x00\x00'	b'20020000'	[]	15
b'100f00064d514973647003025155000158db203d0a000142e33a4c62796570cc3ca4d0d000'	b'\x10\x0f\x00\x06MQIsdp\x03\x02QU\x00\x01X\xdb =\n\x00\x01B\xe3:Lbyep\xcc<\xa4\xd0\xd0\x00'	b' \x02\x00\x00'	b'20020000'	[]	15
b'101100044d5154540400fc0700054c4b4457513511000d756a744e7875566a566a58495059c1'	b'\x10\x11\x00\x04MQTT\x04\x00\xfc\x07\x00\x05LKDWQ5\x11\x00\rujtNxuVjVjXIPY\xc1'	b' \x02\x00\x00'	b'20020000'	[]	15
b'101000064d514973647003000d7a0002547300320600027962e9f64384fbd107600507'	b'\x10\x10\x00\x06MQIsdp\x03\x00\rz\x00\x02Ts\x002\x06\x00\x02yb\xe9\xf6C\x84\xfb\xd1\x07`\x05\x07'	b' \x02\x00\x00'	b'20020000'	[]	15
b'100c00044d5154540402b3160000484d6190330f0006537a344648507b8364345962d330'	b'\x10\x0c\x00\x04MQTT\x04\x02\xb3\x16\x00\x00HMa\x903\x0f\x00\x06Sz4FHP{\x83d4Yb\xd30'	b' \x02\x00\x00'	b'20020000'	[]	15
b'100e00064d514973647003027df60000d240003b12000845744d64484e377b7b3d32520b50'	b'\x10\x0e\x00\x06MQIsdp\x03\x02}\xf6\x00\x00\xd2@\x00;\x12\x00\x08EtMdHN7{{=2R\x0bP'	b' \x02\x00\x02'	b'20020002'	[]	15
b'101000044d5154540482f7d0000000027473143908000554315963586437141a078330'	b'\x10\x10\x00\x04MQTT\x04\x82\xf7\xd0\x00\x00\x00\x02ts\x149\x08\x00\x05T1YcXd7\x14\x1a\x07\x830'	b' \x02\x00\x00'	b'20020000'	[]	15
b'101200064d51497364700302f6c3000453425333300f000863427653736636415571746976aa00'	b'\x10\x12\x00\x06MQIsdp\x03\x02\xf6\xc3\x00\x04SBS30\x0f\x00\x08cBvSsf6AUqtiv\xaa\x00'	b' \x02\x00\x00'	b'20020000'	[]	15
b'100f00064d51497364700300ef9f0001644d350f00044e4879796573e7426150376533d3'	b'\x10\x0f\x00\x06MQIsdp\x03\x00\xef\x9f\x00\x01dM5\x0f\x00\x04NHyyes\xe7BaP7e3\xd3'	b' \x02\x00\x00'	b'20020000'	[]	15
b'101200044d51545404407a4d000435305a500000380e00053575796f65764b715a6a42317670'	b'\x10\x12\x00\x04MQTT\x04@zM\x00\x0450ZP\x00\x008\x0e\x00\x055uyoevKqZjB1vp'	b' \x02\x00\x00'	b'20020000'	[]	15
b'101200044d5154540482e20900014f00034a3939350d00026636c275e2504242354e74305b70'	b'\x10\x12\x00\x04MQTT\x04\x82\xe2\t\x00\x01O\x00\x03J995\r\x00\x02f6\xc2u\xe2PBB5Nt0[p'	b' \x02\x00\x00'	b'20020000'	[]	15
b'101200064d51497364700300cea100044e334570330f000546736c6b3a694d6133367564ad'	b'\x10\x12\x00\x06MQIsdp\x03\x00\xce\xa1\x00\x04N3Ep3\x0f\x00\x05Fslk:iMa36ud\xad'	b' \x02\x00\x00@\x02iM'	b'200200004002694d'	[]	16
b'101100044d51545404428a1300026c7600016f3d120001638b055766304b7a65534b4d6ee680'	b'\x10\x11\x00\x04MQTT\x04B\x8a\x13\x00\x02lv\x00\x01o=\x12\x00\x01c\x8b\x05Wf0KzeSKMn\xe6\x80'	b' \x02\x00\x00'	b'20020000'	[]	16
b'101000044d51545404022ee6000432576d37403d12000252573c7b41366558764562705958c0'	b'\x10\x10\x00\x04MQTT\x04\x02.\xe6\x00\x042Wm7@=\x12\x00\x02RW<{A6eXvEbpYX\xc0'	b' \x02\x00\x00'	b'20020000'	[]	16
b'101100044d5154540482b8f50003346c330000350e000553756d4d714eb252466e49330800'	b'\x10\x11\x00\x04MQTT\x04\x82\xb8\xf5\x00\x034l3\x00\x005\x0e\x00\x05SumMqN\xb2RFnI3\x08\x00'	b' \x02\x00\x00P\x02N\xb2'	b'2002000050024eb2'	[]	17
b'101000064d514973647003829f590000000025340e0003507a69d6244d6b6d47493076c3e310'	b'\x10\x10\x00\x06MQIsdp\x03\x82\x9fY\x00\x00\x00\x00%4\x0e\x00\x03Pzi\xd6$MkmGI0v\xc3\xe3\x10'	b' \x02\x00\x02'	b'20020002'	[]	17
b'101200044d5154540402db0900064b6f5137376a320e00045351553442fc35707378357a3478'	b'\x10\x12\x00\x04MQTT\x04\x02\xdb\t\x00\x06KoQ77j2\x0e\x00\x04SQU4B\xfc5psx5z4x'	b' \x02\x00\x00@\x02B\xfc'	b'20020000400242fc'	[]	18
b'101100044d5154540400fe11000572363349613111000c6d6f5a6437654f523751786b5775'	b'\x10\x11\x00\x04MQTT\x04\x00\xfe\x11\x00\x05r63Ia1\x11\x00\x0cmoZd7eOR7QxkWu'	b' \x02\x00\x00'	b'20020000'	[]	18
b'101100064d51497364700300f216000379636b3010000c6c66625734546f657861756a25'	b'\x10\x11\x00\x06MQIsdp\x03\x00\xf2\x16\x00\x03yck0\x10\x00\x0clfbW4Toexauj%'	b' \x02\x00\x00'	b'20020000'	[]	18
b'101000044d51545404024f8700044f394d69503807000051533176514d833b0631070000'	b'\x10\x10\x00\x04MQTT\x04\x02O\x87\x00\x04O9MiP8\x07\x00\x00QS1vQM\x83;\x061\x07\x00\x00'	b' \x02\x00\x00'	b'20020000'	[]	18
b'101100044d5154540500a1a600053568457179350d000574357243706e9d5a6b786e512380'	b'\x10\x11\x00\x04MQTT\x05\x00\xa1\xa6\x00\x055hEqy5\r\x00\x05t5rCpn\x9dZkxnQ#\x80'	b''	b''	[]	18
b'101000044d51545404020be7000474374472e0350d00057937693270ac71584b6e6479f860'	b'\x10\x10\x00\x04MQTT\x04\x02\x0b\xe7\x00\x04t7Dr\xe05\r\x00\x05y7i2p\xacqXKndy\xf8`'	b' \x02\x00\x00'	b'20020000'	[]	18
b'100e00064d51497364700302ba31000044706a3c100008414c506d656931634a6c5a623985'	b'\x10\x0e\x00\x06MQIsdp\x03\x02\xba1\x00\x00Dpj<\x10\x00\x08ALPmei1cJlZb9\x85'	b' \x02\x00\x02'	b'20020002'	[]	18
b'101200044d51545404003d2f000637784c5963653a0c000076837835346759334a636d3b2a'	b'\x10\x12\x00\x04MQTT\x04\x00=/\x00\x067xLYce:\x0c\x00\x00v\x83x54gY3Jcm;*'	b' \x02\x00\x00'	b'20020000'	[]	18
b'100e00044d5154540400af5e00025765543a1000046d55624f51d655716c676a643400'	b'\x10\x0e\x00\x04MQTT\x04\x00\xaf^\x00\x02WeT:\x10\x00\x04mUbOQ\xd6Uqlgjd4\x00'	b' \x02\x00\x00'	b'20020000'	[]	18
b'101100064d51497364700300f8630003326b34350a00005c34785551796666a33a40'	b'\x10\x11\x00\x06MQIsdp\x03\x00\xf8c\x00\x032k45\n\x00\x00\\4xUQyff\xa3:@'	b' \x02\x00\x00'	b'20020000'	[]	18
b'100c00044d51545404004dcc00006b00043d09000062db506336337845bf9e60'	b'\x10\x0c\x00\x04MQTT\x04\x00M\xcc\x00\x00k\x00\x04=\t\x00\x00b\xdbPc63xE\xbf\x9e`'	b' \x02\x00\x02'	b'20020002'	[]	18
b'100d00044d515454040089e900015132301000380d000131526e693754457676303437be60'	b'\x10\r\x00\x04MQTT\x04\x00\x89\xe9\x00\x01Q20\x10\x008\r\x00\x011Rni7TEvv047\xbe`'	b' \x02\x00\x00'	b'20020000'	[]	18
b'100e00044d5154540400ce9b0002374a14d53c110006514c54574e52eab667415872737460'	b'\x10\x0e\x00\x04MQTT\x04\x00\xce\x9b\x00\x027J\x14\xd5<\x11\x00\x06QLTWNR\xea\xb6gAXrst`'	b' \x02\x00\x00'	b'20020000'	[]	18
b'101000064d51497364700302afd200023249d4340e000039a1476653654d64754c473f4cccb2'	b'\x10\x10\x00\x06MQIsdp\x03\x02\xaf\xd2\x00\x022I\xd44\x0e\x00\x009\xa1GfSeMduLG?L\xcc\xb2'	b' \x02\x00\x00'	b'20020000'	[]	18
b'100d00044d51545404003fc7000150364000163d1200017761ce5673507345455a663997a0'	b'\x10\r\x00\x04MQTT\x04\x00?\xc7\x00\x01P6@\x00\x16=\x12\x00\x01wa\xceVsPsEEZf9\x97\xa0'	b' \x02\x01\x00'	b'20020100'	[]	19
b'101100064d51497364700302ab2000034667573c0900074c4d584c33336538460e'	b'\x10\x11\x00\x06MQIsdp\x03\x02\xab \x00\x03FgW<\t\x00\x07LMXL33e8F\x0e'	b' \x02\x00\x00'	b'20020000'	[]	19
b'101000064d5149736470030211c400023763a4320d00016635087275663569426633755230'	b'\x10\x10\x00\x06MQIsdp\x03\x02\x11\xc4\x00\x027c\xa42\r\x00\x01f5\x08ruf5iBf3uR0'	b' \x02\x00\x00'	b'20020000'	[]	19
b'101200064d5149736470030077940004356b4250350e00046235365a02a46769634d624289c0'	b'\x10\x12\x00\x06MQIsdp\x03\x00w\x94\x00\x045kBP5\x0e\x00\x04b56Z\x02\xa4gicMbB\x89\xc0'	b' \x02\x00\x00'	b'20020000'	[]	19
b'101100044d5154540402f77700055a67616f4f310900046d624c6c35336373434110006534'	b'\x10\x11\x00\x04MQTT\x04\x02\xf7w\x00\x05ZgaoO1\t\x00\x04mbLl53csCA\x10\x00e4'	b' \x02\x00\x00'	b'20020000'	[]	19
b'100f00044d5154540400ed92000176d54482310e000a6949624e774659754658695161bd'	b'\x10\x0f\x00\x04MQTT\x04\x00\xed\x92\x00\x01v\xd5D\x821\x0e\x00\niIbNwFYuFXiQa\xbd'	b''	b''	[]	19
b'101100064d51497364700302074000036b777738100005314f677261327259785357729220'	b'\x10\x11\x00\x06MQIsdp\x03\x02\x07@\x00\x03kww8\x10\x00\x051Ogra2rYxSWr\x92 '	b' \x02\x00\x00'	b'20020000'	[]	19
b'101100044d51545404023cc9000537576d724a3d0e00026e6639d476354d654f526249d0'	b'\x10\x11\x00\x04MQTT\x04\x02<\xc9\x00\x057WmrJ=\x0e\x00\x02nf9\xd4v5MeORbI\xd0'	b' \x02\x00\x00'	b'20020000'	[]	19
b'100e00044d5154540400e5cf000247509565310e00006a3333654f6a784b4f6d73329b'	b'\x10\x0e\x00\x04MQTT\x04\x00\xe5\xcf\x00\x02GP\x95e1\x0e\x00\x00j33eOjxKOms2\x9b'	b' \x02\x00\x00'	b'20020000'	[]	19
b'100e00064d514973647003002b0f00002e7657350d00067965774d4b52bc71496439427fc0'	b'\x10\x0e\x00\x06MQIsdp\x03\x00+\x0f\x00\x00.vW5\r\x00\x06yewMKR\xbcqId9B\x7f\xc0'	b' \x02\x00\x02'	b'20020002'	[]	19
b'100f00064d51497364700300f438000139b6d03110000e74546a7a7761454969745478b740'	b'\x10\x0f\x00\x06MQIsdp\x03\x00\xf48\x00\x019\xb6\xd01\x10\x00\x0etTjzwaEIitTx\xb7@'	b' \x02\x01\x00'	b'20020100'	[]	19
b'101200064d514973647003028ac70004614a5a373d0d00009a534571367978504a5671398a50'	b'\x10\x12\x00\x06MQIsdp\x03\x02\x8a\xc7\x00\x04aJZ7=\r\x00\x00\x9aSEq6yxPJVq9\x8aP'	b' \x02\x00\x00'	b'20020000'	[]	19
b'101000044d51545404007ee00004574d5439803d0800008a644d5469775a737da8000779'	b'\x10\x10\x00\x04MQTT\x04\x00~\xe0\x00\x04WMT9\x80=\x08\x00\x00\x8adMTiwZs}\xa8\x00\x07y'	b' \x02\x00\x00'	b'20020000'	[]	19
b'101000044d51545404022c5000045a48303700330e0008637433706e657555ab6f5152bf'	b'\x10\x10\x00\x04MQTT\x04\x02,P\x00\x04ZH07\x003\x0e\x00\x08ct3pneuU\xaboQR\xbf'	b' \x02\x00\x00'	b'20020000'	[]	19
b'101100064d51497364700302118300033574373c1200036d6e57668ad077764d3376514863'	b'\x10\x11\x00\x06MQIsdp\x03\x02\x11\x83\x00\x035t7<\x12\x00\x03mnWf\x8a\xd0wvM3vQHc'	b' \x02\x00\x00'	b'20020000'	[]	19
b'101100044d51545404028c61000556674b4f39340e000a4954356866546d63503449995000'	b'\x10\x11\x00\x04MQTT\x04\x02\x8ca\x00\x05VgKO94\x0e\x00\nIT5hfTmcP4I\x99P\x00'	b' \x02\x00\x00'	b'20020000'	[]	19
b'101100044d5154540400f91a00056b336e536a34070000647322496df71a53b100003543'	"b'\x10\x11\x00\x04MQTT\x04\x00\xf9\x1a\x00\x05k3nSj4\x07\x00\x00ds""Im\xf7\x1aS\xb1\x00\x005C'"	b' \x02\x00\x00'	b'20020000'	[]	19
b'101100044d5154540402f1a700057279473149350800027976398b4567737c340300000a'	b'\x10\x11\x00\x04MQTT\x04\x02\xf1\xa7\x00\x05ryG1I5\x08\x00\x02yv9\x8bEgs|4\x03\x00\x00\n'	b' \x02\x00\x00'	b'20020000'	[]	19
b'101200064d51497364700380c73300014300013138120001665a5664466c325a555172638a80'	b'\x10\x12\x00\x06MQIsdp\x03\x80\xc73\x00\x01C\x00\x0118\x12\x00\x01fZVdFl2ZUQrc\x8a\x80'	b' \x02\x00\x00'	b'20020000'	[]	19
b'101200044d5154540402acba0006763635716b683c0f0006576e557475771b61346e3559449b'	b'\x10\x12\x00\x04MQTT\x04\x02\xac\xba\x00\x06v65qkh<\x0f\x00\x06WnUtuw\x1ba4n5YD\x9b'	b' \x02\x00\x00'	b'20020000'	[]	19
b'100e00064d51497364700300f5bc0000a7a380310e000958723166657241716745326b4d53'	b'\x10\x0e\x00\x06MQIsdp\x03\x00\xf5\xbc\x00\x00\xa7\xa3\x801\x0e\x00\tXr1ferAqgE2kMS'	b' \x02\x00\x02'	b'20020002'	[]	19
